title,type,year,rated,released,genre,director,writer,language,country,imdb_id,imdb_rating,imdb_votes,production,website,poster
Will You Be There?,movie,2016,N/A,11 Dec 2016,"Drama, Fantasy, Romance",Ji-Yeong Hong,"Ji-Yeong Hong, Guillaume Musso (novel)",Korean,South Korea,tt6434022,7.0,"1,182",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZDg5MDU3NWEtYTVmZC00Nzc1LTkxMTEtMTRiYWNhMDJmNWYxXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg
Little Forest,movie,2018,PG-13,28 Feb 2018,Drama,Soon-rye Yim,"Seong-gu Hwang, Daisuke Igarashi (manga)",Korean,South Korea,tt6083230,7.1,"1,919","Watermelon Pictures Co., Ltd.",N/A,https://m.media-amazon.com/images/M/MV5BYTdkOTQ4ZWQtNWVkYy00MjA4LWJkMzgtOWVlMGUzM2U1NWU4XkEyXkFqcGdeQXVyNDcyMjQ4MzU@._V1_SX300.jpg
Rocko's Modern Life: Static Cling,movie,2019,TV-Y7,09 Aug 2019,"Animation, Action, Adventure, Comedy, Family","Joe Murray, Cosmo Segurson","Joe Murray (creator), Joe Murray, Mr. Lawrence, Martin Olson, Dan Becker (additional writing), Cosmo Segurson (additional writing), Tom Smith (additional writing)",English,"USA, South Korea",tt6172460,7.0,"3,445",N/A,N/A,https://m.media-amazon.com/images/M/MV5BY2M1MDc2YzEtZDVmYS00NTE0LWEwOGMtZDQyNmNlZmRlYTAwXkEyXkFqcGdeQXVyODI3MTM2NDY@._V1_SX300.jpg
The Lies Within,series,2019–,N/A,12 Oct 2019,"Drama, Mystery, Thriller",N/A,N/A,Korean,South Korea,tt10919902,6.8,206,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNDMyN2RmZjUtZTJkYy00Yzg3LWFiODUtM2VkYjIzZjY5YWFkXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_SX300.jpg
"Cheer Up, Mr. Lee",movie,2019,N/A,11 Sep 2019,"Comedy, Drama, Family",Kae-Byeok Lee,N/A,Korean,South Korea,tt10925770,6.9,249,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYWQ5NTAxZDgtYTJhNy00ZGZmLWJjNGEtZDg0MmE2MTM2MzE4XkEyXkFqcGdeQXVyOTQwNjAzMjM@._V1_SX300.jpg
Love at Second Sight,movie,2019,N/A,03 Apr 2019,"Comedy, Drama, Fantasy, Romance",Hugo Gélin,"Hugo Gélin (original idea), Hugo Gélin (screenplay), Igor Gotesman (screenplay), Benjamin Parent (screenplay), Hugo Gélin (dialogue), Igor Gotesman (dialogue), Laetitia Colombani (collaboration), Hugo Gélin (adaptation), Igor Gotesman (adaptation), David Foenkinos (collaboration)","French, English","France, Belgium, South Korea",tt8265928,7.0,"3,527",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNmQ3NjdkMDQtNmM1Zi00MjI0LTk4ZTMtYTdjYjI1Y2Q4NGVlXkEyXkFqcGdeQXVyNTc5OTMwOTQ@._V1_SX300.jpg
The Suspect,movie,2013,Not Rated,10 Jan 2014,"Action, Thriller",Shin-yeon Won,Sang-yoon Lim,Korean,South Korea,tt3404158,6.9,"5,433",Modoc Spring,N/A,https://m.media-amazon.com/images/M/MV5BOTE2MjEzNzU1MV5BMl5BanBnXkFtZTgwODQwMzg5MDE@._V1_SX300.jpg
The Fatal Encounter,movie,2014,PG-13,30 Apr 2014,"Action, Drama",J.Q. Lee,Sung-Hyun Choi,Korean,South Korea,tt3479208,6.8,"1,002",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTg3OTMwODM5MV5BMl5BanBnXkFtZTgwMjAxMDI2MTE@._V1_SX300.jpg
Sea Fog,movie,2014,Not Rated,13 Aug 2014,"Drama, Thriller",Sung-bo Shim,"Sung-bo Shim (screenplay), Bong Joon Ho (screenplay)",Korean,South Korea,tt3303728,6.9,"2,960",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTk4NTgxNDIyMl5BMl5BanBnXkFtZTgwNDg2ODcwOTE@._V1_SX300.jpg
The Show Must Go On,movie,2007,Not Rated,05 Apr 2007,"Action, Comedy, Crime, Drama",Jae-rim Han,"Jae-rim Han, Ji-won Lee",Korean,South Korea,tt1038110,6.9,"1,268",N/A,N/A,https://m.media-amazon.com/images/M/MV5BYWNiZWM2OTAtYjg2Mi00NTc2LWJlN2YtYTkwMzVkOGE4NzgxXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
Man in Love,movie,2014,Not Rated,22 Jan 2014,"Drama, Romance",Dong-wook Han,Kab-yeol Yu,Korean,South Korea,tt3479250,6.9,565,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYTNkYjljZWMtMmIyMi00ODhiLWEwMTQtOWNkYjJhNTEyZjU3XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg
Luck-Key,movie,2016,N/A,21 Oct 2016,"Action, Comedy, Crime",Kae-Byeok Lee,"Yoon-Mi Jang (adapted screenplay), Yoon-Mi Jang, Kenji Uchida (original screenplay), Kenji Uchida",Korean,South Korea,tt6175078,6.9,"1,989",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNGJiOTYzMTUtN2VmMy00ZGFjLTliZTgtMGYzZmU4ODQxMjkxXkEyXkFqcGdeQXVyMjgzNDQyMjE@._V1_SX300.jpg
The Secret Reunion,movie,2010,Not Rated,04 Feb 2010,"Action, Drama, Thriller",Hun Jang,"Min-seok Jang (story), Joo-Ho Kim (screenplay), Kwang-young Choi (screenplay), Hun Jang (screenplay)","Korean, Vietnamese",South Korea,tt1535491,6.9,"3,643","CJ Entertainment, Showbox/Mediaplex",N/A,https://m.media-amazon.com/images/M/MV5BOTk4YzgwOWYtOWNiMS00MjkwLTg5OWQtYTlmNjQ4OGM1NDIxXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg
A Girl at My Door,movie,2014,N/A,22 May 2014,Drama,July Jung,July Jung,Korean,South Korea,tt3661798,6.9,"2,442",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNzk1MDExMTA3M15BMl5BanBnXkFtZTgwNzMxNzk3MTE@._V1_SX300.jpg
Spellbound,movie,2011,PG-13,01 Dec 2011,"Comedy, Fantasy, Horror, Romance",In-ho Hwang,In-ho Hwang,Korean,South Korea,tt2132405,6.9,"3,024",CJ Entertainment,N/A,https://m.media-amazon.com/images/M/MV5BMTc3NzAwOTk1MF5BMl5BanBnXkFtZTgwMTY2MTAzMjE@._V1_SX300.jpg
Happy End,movie,1999,Not Rated,11 Dec 1999,"Crime, Drama, Romance",Ji-woo Jung,Ji-woo Jung,Korean,South Korea,tt0220507,6.9,"1,478",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTYxMjIyNTE4NF5BMl5BanBnXkFtZTgwMzc3NzU4MzE@._V1_SX300.jpg
Perfect Number,movie,2012,Not Rated,18 Oct 2012,"Drama, Thriller",Pang Eun-Jin,"Gong-ju Lee (screenplay), Jung-hwa Lee (screenplay), Tae-Yun Kim (screenplay), Keigo Higashino (novel)",Korean,South Korea,tt2411024,6.9,"1,722",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjMwNzE4Nzc2OV5BMl5BanBnXkFtZTgwNDY0MTAzMjE@._V1_SX300.jpg
Whatcha Wearin'?,movie,2012,PG-13,06 Dec 2012,"Comedy, Romance",Sung-hyun Byun,"Sung-hyun Byun (screenplay), Min-su Kim (screenplay)",Korean,South Korea,tt2592336,6.9,"2,118",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjA0OTY1MzQwMl5BMl5BanBnXkFtZTgwMDI0MTAzMjE@._V1_SX300.jpg
Hymn of Death,series,2018,N/A,27 Nov 2018,"Drama, History, Music, Romance",N/A,N/A,Korean,South Korea,tt8160064,7.3,643,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjhiMWNiNzAtNGY3MC00MzRjLWI5MGMtYWJhNGFmYjkwYjdjXkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_SX300.jpg
My Sassy Girl,series,2017,N/A,29 May 2017,"Comedy, Romance",N/A,N/A,Korean,South Korea,tt6175760,6.9,365,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZDkyODMwNDktNGZlMi00MDIzLTk5MjUtNjBlNzI1NGRhYTU4XkEyXkFqcGdeQXVyNzk0NTA5NQ@@._V1_SX300.jpg
Like You Know It All,movie,2009,Not Rated,14 May 2009,Drama,Sang-soo Hong,Sang-soo Hong (screenplay),Korean,South Korea,tt1275891,7.0,685,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNWQ5Y2ZlYjEtMjQ1NC00ZWY4LTkwNDYtYjVmYTIyZDU5Mzk5XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
Fabricated City,movie,2017,Not Rated,24 Feb 2017,"Action, Crime, Thriller",Kwang-Hyun Park,Myeong-chan Park (comic),Korean,South Korea,tt6399158,6.9,"4,183",N/A,N/A,https://m.media-amazon.com/images/M/MV5BOTFhZjdlZTMtNDBjMC00MDdlLThkNmItMTM2ZjM3NDNjNGM5XkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_SX300.jpg
Homme Fatale,movie,2019,N/A,10 Jul 2019,"Comedy, History, Romance",Da-Jung Nam,Da-Jung Nam,Korean,South Korea,tt10633676,6.9,86,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNWEyMjIzZjAtOGMxOC00YjlmLTk1ODctYTY0MDQyODExY2NhXkEyXkFqcGdeQXVyNzEyMDQ1MDA@._V1_SX300.jpg
Old Marine Boy,movie,2017,N/A,N/A,Documentary,Mo-young Jin,N/A,Korean,"South Korea, Finland",tt9520176,6.9,7,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMGVhNWQ3NDAtZWFjYy00NGZkLTljZTEtOGJjZmMxZWFkYjNlXkEyXkFqcGdeQXVyMjkyMDI4NTQ@._V1_SX300.jpg
Kundo: Age of the Rampant,movie,2014,Not Rated,23 Jul 2014,"Action, Drama",Jong-bin Yoon,"Cheol-Hong Jeon (screenplay), Jong-bin Yoon (original story)",Korean,South Korea,tt2972482,6.8,"3,089",Showbox/Mediaplex,N/A,https://m.media-amazon.com/images/M/MV5BMjA1MzM0ODIxMl5BMl5BanBnXkFtZTgwNTQ5ODMzMjE@._V1_SX300.jpg
Commitment,movie,2013,Not Rated,06 Dec 2013,"Action, Drama",Hong-soo Park,Soo-young Kim (screenplay),Korean,South Korea,tt3144098,6.7,"2,838","Lamp, Golden Fish Pictures",N/A,https://m.media-amazon.com/images/M/MV5BODIzNzcyMTQ0Nl5BMl5BanBnXkFtZTgwNzg4ODI3MDE@._V1_SX300.jpg
The Thieves,movie,2012,Not Rated,25 Jul 2012,"Action, Comedy, Crime, Thriller",Dong-hoon Choi,"Dong-hoon Choi (screenplay), Ki-cheol Lee (screenplay), Seong-hun Jeong (character created by: The Thieves)","Korean, Cantonese, English, Mandarin, Japanese","South Korea, Hong Kong",tt2330866,6.8,"9,214",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMWU1NjQ4NDAtMTZmMi00MWE4LTljOTktODQyZjA0YTE0MjRjXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg
Fists of Legend,movie,2013,Not Rated,12 Apr 2013,Action,Woo-Suk Kang,Min-seok Jang (screenplay),Korean,South Korea,tt2828840,6.8,"1,039",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNDE3ODI2MTY3M15BMl5BanBnXkFtZTgwOTcyMjEyMjE@._V1_SX300.jpg
Chronicles of Evil,movie,2015,Not Rated,14 May 2015,"Crime, Thriller",Woon-hak Baek,"Woon-hak Baek, Kang Full (comic)",Korean,South Korea,tt4619940,6.8,"1,496",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMzFkNTE1MzMtYTYwOS00Y2Y5LTk3NzEtNmY0MGFhMWExNTkxXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg
Tazza: The Hidden Card,movie,2014,R,03 Sep 2014,"Crime, Drama",Hyeong-Cheol Kang,"Hyeong-Cheol Kang (screenplay), Sang-bum Cho (screenplay), Ji-Gang Lee (screenplay), Byeong-heon Lee (adaptation), Yeong-man Heo (graphic novels), Se-Young Kim (graphic novels)",Korean,South Korea,tt3402110,6.8,"2,019",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTczNDg5NDAzN15BMl5BanBnXkFtZTgwMDAzMjE3MjE@._V1_SX300.jpg
Broken,movie,2014,Not Rated,10 Apr 2014,"Action, Crime, Drama, Thriller",Jeong-ho Lee,"Keigo Higashino (novel), Jeong-ho Lee (screenplay)",Korean,South Korea,tt3554976,6.8,"1,216",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTg4MDExMDEzMF5BMl5BanBnXkFtZTgwMDMyMjEyMjE@._V1_SX300.jpg
Moss,movie,2010,Not Rated,14 Jul 2010,"Crime, Drama, Mystery, Thriller",Woo-Suk Kang,"Ji-woo Jung (screenwriter), Tae-Ho Yoon (comic)",Korean,South Korea,tt1694019,6.8,"2,172",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjM4MjAwNjI3OF5BMl5BanBnXkFtZTgwOTk3MDE0MjE@._V1_SX300.jpg
Twenty,movie,2015,R,25 Mar 2015,"Comedy, Drama, Romance",Byeong-heon Lee,Byeong-heon Lee,Korean,South Korea,tt4415016,6.8,"1,899",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMDk1OWFiMWUtNzQxZi00NWYyLWE4YTktZjBlYjY5OTlmOTQwXkEyXkFqcGdeQXVyNjYxMjY5MjU@._V1_SX300.jpg
Our Sunhi,movie,2013,N/A,12 Sep 2013,"Comedy, Drama, Romance",Sang-soo Hong,Sang-soo Hong,Korean,South Korea,tt2942512,6.8,"1,079",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNmJmY2I2ZWQtNWE2NC00NWVjLWI5MjUtY2RjZTM1Y2NjM2FmXkEyXkFqcGdeQXVyMjI2MDQxODA@._V1_SX300.jpg
On the Beach at Night Alone,movie,2017,N/A,23 Mar 2017,Drama,Sang-soo Hong,Sang-soo Hong,"Korean, English, German","South Korea, Germany",tt6412864,6.8,"3,266",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZjExNTNjYzYtNmJjYS00ZmMzLTk2NDUtY2FlOWRlYWViNmU1XkEyXkFqcGdeQXVyMTg5MDEyNw@@._V1_SX300.jpg
Voice of a Murderer,movie,2007,Not Rated,01 Feb 2007,"Drama, Thriller",Jin-pyo Park,Jin-pyo Park,Korean,South Korea,tt0969268,6.8,"1,747",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNjk2MjY0ODE2OV5BMl5BanBnXkFtZTgwODI0NzE1MjE@._V1_SX300.jpg
Time Renegades,movie,2016,PG-13,13 Apr 2016,"Drama, Fantasy, Romance, Thriller",Jae-young Kwak,Jeong-un Oh,Korean,South Korea,tt5597408,6.8,937,N/A,N/A,https://m.media-amazon.com/images/M/MV5BODYwMWY0ZjgtZDdhYy00MTY1LTkxMTgtMGNiOTA1NzMxMmFmXkEyXkFqcGdeQXVyNTQ0NTUxOTA@._V1_SX300.jpg
Project 577,movie,2012,N/A,30 Aug 2012,"Adventure, Comedy, Drama",Lee Keun Woo,Jung-woo Ha,Korean,South Korea,tt2838540,6.1,62,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTY0MTMzMDgwMl5BMl5BanBnXkFtZTgwMTIzMTAzMjE@._V1_SX300.jpg
Set Me Free,movie,2014,N/A,13 Nov 2014,Drama,Tae-yong Kim,Tae-yong Kim,Korean,South Korea,tt4120598,6.6,101,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZTY2MTE4M2MtMDc1ZC00NDEwLThmODYtNDA0YWRlZGJiMjM3XkEyXkFqcGdeQXVyNTQ0NTUxOTA@._V1_SX300.jpg
The Unforgiven,movie,2005,N/A,18 Nov 2005,Drama,Jong-bin Yoon,Jong-bin Yoon,Korean,South Korea,tt0499274,6.8,301,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNDc4NDYwODM3NV5BMl5BanBnXkFtZTcwNzUyMjY0MQ@@._V1_SX300.jpg
YooHoo to the Rescue,series,2019–,TV-Y,15 Mar 2019,Family,N/A,N/A,N/A,South Korea,tt9817288,6.8,40,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTNiNjc1YjYtOGJlNC00NjY3LWI5MGEtMDAyMmM2MmFhMTM4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
The Face Reader,movie,2013,PG-13,04 Oct 2013,"Drama, History",Jae-rim Han,"Dong-Hyuk Kim (screenplay), Jae-rim Han (screenplay)",Korean,South Korea,tt3008014,6.9,"2,106",N/A,N/A,https://m.media-amazon.com/images/M/MV5BM2NhMjUwMDItYTg2YS00NDRlLWExNzQtMWZjMDJiOTIxODE5XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
On Your Wedding Day,movie,2018,N/A,22 Aug 2018,"Comedy, Romance",Seok-Geun Lee,Seok-Geun Lee,Korean,South Korea,tt7938092,6.9,"1,861",N/A,N/A,https://m.media-amazon.com/images/M/MV5BM2I4Y2MxMjktY2RlZi00NmYzLWI2MjUtNTViYzFhYzJlMDc1XkEyXkFqcGdeQXVyODkyNzkyMjM@._V1_SX300.jpg
A Day,movie,2017,N/A,15 Jun 2017,"Drama, Mystery, Thriller",Sun-ho Cho,Sun-ho Cho,Korean,South Korea,tt6890376,6.8,"1,841",N/A,N/A,https://m.media-amazon.com/images/M/MV5BOGY5N2E3YzMtMDBlMy00YTQ1LWE4MjAtZTMyZWNhYWIwNDhkXkEyXkFqcGdeQXVyNDcyMjQ4MzU@._V1_SX300.jpg
The Fortress,movie,2017,Not Rated,20 Oct 2017,"Action, Drama, History, War",Dong-hyuk Hwang,"Dong-hyuk Hwang, Hoon Kim (novel)",Korean,South Korea,tt7160176,6.8,"1,687",Siren Pictures,N/A,https://m.media-amazon.com/images/M/MV5BZjEyZDI4YWUtNDJiYS00MDEzLTgwNzctOGFmYTIwMWQ4Yzg2XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg
The Dude in Me,movie,2019,N/A,09 Jan 2019,"Action, Comedy, Fantasy",Hyo-jin Kang,N/A,"Korean, English",South Korea,tt9759978,6.9,"1,141",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNmUxOTAxNzItYmM5OC00OTc4LWFmZDAtZTRkNmQ5YWU0MjNlXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg
Revolutionary Love,series,2017,N/A,14 Oct 2017,"Comedy, Romance",N/A,N/A,Korean,South Korea,tt7340800,7.0,446,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNDE1MTVlMTEtZDVmZC00YjY5LTljN2ItNDUwNzQxMmUyY2FiXkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_SX300.jpg
A Company Man,movie,2012,Not Rated,11 Oct 2012,"Action, Drama",Sang-yoon Lim,Sang-yoon Lim,"Korean, English",South Korea,tt2371486,6.7,"5,310","Simmian, 51k, Showbox/Mediaplex",N/A,https://m.media-amazon.com/images/M/MV5BMTk4MDM5NTA0MV5BMl5BanBnXkFtZTgwNzU2NjI2MDE@._V1_SX300.jpg
The Divine Move,movie,2014,Not Rated,25 Jul 2014,"Action, Crime",Beom-gu Cho,Seong-hyeob Yu,"Korean, Hindi",South Korea,tt3419894,6.7,"2,075",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNDFjNDI0NGUtYTBlYi00MWY2LTg1ZGYtYzRlODk3NWQyZjEyXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg
Hot Young Bloods,movie,2014,PG-13,22 Jan 2014,"Comedy, Drama, Romance",Yeon-woo Lee,N/A,Korean,South Korea,tt3579990,6.7,"1,307",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZmU5YTJlZDctOWEyOC00YTZiLTgyYmEtZmY1MWZmZTZlZWNjXkEyXkFqcGdeQXVyMzU4Nzk4MDI@._V1_SX300.jpg
A Muse,movie,2012,N/A,25 Apr 2012,"Drama, Romance",Ji-woo Jung,"Ji-woo Jung (screenplay), Beom-shin Park (novel)",Korean,South Korea,tt2390253,6.7,"1,774",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZTcwZTMwODUtZTE2Yi00MDQyLWEwM2YtODcwYzc0MWIwODFlXkEyXkFqcGdeQXVyNjUxMDU4NjM@._V1_SX300.jpg
Hotel Transylvania 2,movie,2015,PG,25 Sep 2015,"Animation, Comedy, Family, Fantasy",Genndy Tartakovsky,"Robert Smigel, Adam Sandler, Todd Durham (based on characters created by)",English,"USA, Canada, South Korea",tt2510894,6.7,"108,146",Sony Pictures Animation,N/A,https://m.media-amazon.com/images/M/MV5BNThkYmNmYzAtOGI2Ny00ODI4LTgwY2MtZmY3YWMxYTUyYjVjXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg
Secret,movie,2009,N/A,03 Dec 2009,Thriller,Je-gu Yun,Je-gu Yun (screenplay),Korean,South Korea,tt1533086,6.7,501,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTcxMTI5ODg4N15BMl5BanBnXkFtZTgwNTU0MTE0MjE@._V1_SX300.jpg
The Unjust,movie,2010,Not Rated,28 Oct 2010,"Action, Crime, Drama",Seung-wan Ryoo,Park Hoon-jung (screenplay),Korean,South Korea,tt1843120,6.7,"1,868",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTY2MTI5ODIzMl5BMl5BanBnXkFtZTgwNzI3MDE0MjE@._V1_SX300.jpg
The City of Violence,movie,2006,N/A,25 May 2006,Action,Seung-wan Ryoo,"Jung-min Kim, Won-jae Lee, Seung-wan Ryoo",Korean,South Korea,tt0821470,6.7,"4,278",Weyunaegang Productions,N/A,https://m.media-amazon.com/images/M/MV5BMTk5NzE5MTc1NV5BMl5BanBnXkFtZTgwNDY4ODc1MjE@._V1_SX300.jpg
The King,movie,2017,Not Rated,18 Jan 2017,"Action, Crime, Drama",Jae-rim Han,Jae-rim Han,Korean,South Korea,tt5644740,6.8,"1,687",N/A,N/A,https://m.media-amazon.com/images/M/MV5BYzYzNzhiYzQtMTFiYi00ZGIwLTkyZmQtODE5ODAwNWYyNzkwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTc3MjM3OTA@._V1_SX300.jpg
Coin Locker Girl,movie,2015,N/A,29 Apr 2015,"Crime, Drama, Thriller",Jun-hee Han,Jun-hee Han,Korean,South Korea,tt4647788,6.8,"1,606",CJ Entertainment,N/A,https://m.media-amazon.com/images/M/MV5BMzdhZDA1ZTMtYjdhNy00MGRiLTkxMGEtYzlhYzlkYTQzOTFmXkEyXkFqcGdeQXVyNjUxMDU4NjM@._V1_SX300.jpg
Remember You,movie,2016,PG-13,08 Dec 2016,"Drama, Mystery, Romance",Yoon-Jung Lee,Yoon-Jung Lee,Korean,South Korea,tt5576174,6.6,456,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMmRjMjM5YzEtMGZmNS00NTE1LWEzMzktZWJkMzJjNTVjMTQxXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg
Thread of Lies,movie,2014,N/A,13 Mar 2014,Drama,Han Lee,"Lyeo-ryung Kim (based on the novel by), Suk-yeon Lee (screenplay), Sung-Yup Yoo (adaptation), Han Lee (adaptation), Dong-Woo Kim (adaptation)",Korean,South Korea,tt3837154,6.7,637,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTYxNzY4OTA2N15BMl5BanBnXkFtZTgwNTMxMTEyMjE@._V1_SX300.jpg
The Accidental Detective,movie,2015,PG-13,24 Sep 2015,"Comedy, Crime, Thriller",Jeong-hoon Kim,Jeong-hoon Kim,Korean,South Korea,tt5031892,6.7,837,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjU1ZmZkZDgtMWM0ZS00ZmQyLWI5YTktM2QzZWIyMmY5MWI3XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg
The Truth Beneath,movie,2016,PG-13,23 Jun 2016,"Drama, Thriller",Kyoung-mi Lee,"Seo-kyeong Jeong, So-young Jung, Da-Young Kim, Kyoung-mi Lee, Chan-wook Park","Korean, English",South Korea,tt5768474,6.8,"1,112",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZDk0YjI5ZjMtZDVjNS00N2FjLThhNmEtMWJkZGZmODRlMWY5XkEyXkFqcGdeQXVyNTQ0NTUxOTA@._V1_SX300.jpg
The Villainess,movie,2017,Not Rated,08 Jun 2017,"Action, Crime, Drama, Thriller",Byung-gil Jung,"Byeong-sik Jung, Byung-gil Jung",Korean,South Korea,tt6777338,6.7,"12,346",Apeitda,N/A,https://m.media-amazon.com/images/M/MV5BNzRiZjFkMjgtYjAxMy00NjNhLThlZmEtMDk1N2Q3MjFjMTBmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Helpless,movie,2012,Not Rated,08 Mar 2012,"Drama, Mystery, Thriller",Young-Joo Byun,"Young-Joo Byun, Miyuki Miyabe (novel)",Korean,South Korea,tt2308725,6.7,"1,878",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTU1NDY0NjA2MV5BMl5BanBnXkFtZTgwODIxOTMzMjE@._V1_SX300.jpg
New Trial,movie,2017,Not Rated,15 Feb 2017,"Crime, Drama",Tae-Yun Kim,Tae-Yun Kim,Korean,South Korea,tt6731636,6.8,"1,015",N/A,N/A,https://m.media-amazon.com/images/M/MV5BYTQ0YWUwZGQtYjZjZS00OTI3LTk5OWMtZGU3ZGUxODVmMDMwXkEyXkFqcGdeQXVyMTc0MTEzMzM@._V1_SX300.jpg
Blood Rain,movie,2005,Not Rated,04 May 2005,"Mystery, Thriller",Dae-seung Kim,"Seong-je Kim, Won-jae Lee",Korean,South Korea,tt0462684,6.6,"1,100",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTc0NDQ3ODI1Ml5BMl5BanBnXkFtZTgwMjI2OTE3MjE@._V1_SX300.jpg
No. 3,movie,1997,N/A,02 Aug 1997,"Action, Comedy, Crime",Neung-han Song,Neung-han Song,Korean,South Korea,tt0128371,6.5,576,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZjJlMzg1OTItYjUzYy00YzZlLTlhNDgtYTAwNWE1NzQ3ZGZiXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg
Arahan,movie,2004,Not Rated,30 Apr 2004,"Action, Comedy",Seung-wan Ryoo,"Ji-hie Eun, Hae-Young Lee, Seung-wan Ryoo, Seon-Dong Yu",Korean,South Korea,tt0404777,6.7,"3,630",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjQxNjA1MTk4NV5BMl5BanBnXkFtZTgwNjYyMTQ2MzE@._V1_SX300.jpg
All About My Wife,movie,2012,N/A,17 May 2012,"Comedy, Drama, Romance",Kyu-dong Min,"Pablo Solarz (original screenplay), Kyu-dong Min, Sung-hye Heo","Korean, Japanese",South Korea,tt2173264,6.6,"1,323",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZDUxOTc2NjktNzA0NC00YTVjLThhNGItMDAzNjhiMTdhYzY0XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg
My Tutor Friend,movie,2003,N/A,30 Jan 2003,"Comedy, Romance",Kyeong-hyeong Kim,"Soo-Wan Choi, Choi Soo-Wan",Korean,South Korea,tt0348591,6.7,"2,321",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTAyMThiZjEtNmRjYS00YjA0LWJmODMtMmJjYzViOGNhYjgyXkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_SX300.jpg
