title,type,year,rated,released,genre,director,writer,language,country,imdb_id,imdb_rating,imdb_votes,production,website,poster
The Death and Life of Marsha P. Johnson,movie,2017,TV-MA,06 Oct 2017,"Documentary, Biography",David France,"David France, Mark Blane",English,"Greece, United States",tt5233558,7.2,"2,896",N/A,N/A,https://m.media-amazon.com/images/M/MV5BYWI5YjY3ODAtNTRjNC00NjA2LWJiYjQtYjRlOTJiNzU5NTIzXkEyXkFqcGdeQXVyNDY4MzUzMQ@@._V1_SX300.jpg
Bonusfamiljen,series,2017–,N/A,30 Jan 2017,"Comedy, Drama",N/A,"Moa Herngren, Clara Herngren, Felix Herngren",Swedish,Sweden,tt5372890,7.7,"3,865",N/A,N/A,https://m.media-amazon.com/images/M/MV5BYzYwNjE5Y2MtNTRjMC00NDk3LTkwZmMtN2UyYmEyNmUxOWI1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Paquita Salas,series,2016–,N/A,06 Jul 2016,Comedy,N/A,"Javier Ambrossi, Javier Calvo",Spanish,Spain,tt5866074,8.0,"3,095",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjQ4MDc4Mjc1MF5BMl5BanBnXkFtZTgwNDYzNDk2NTM@._V1_SX300.jpg
Major League II,movie,1994,PG,30 Mar 1994,"Comedy, Sport",David S. Ward,"David S. Ward, R.J. Stewart, Tom S. Parker",English,United States,tt0110442,5.6,"26,386",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZWZjMWZiOTItYWVjOS00YzdiLWI1ODktZGZjOTllMmE4Y2FjL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
Security,movie,2017,R,04 Mar 2017,"Action, Crime, Thriller",Alain Desrochers,"Tony Mosher, John Sullivan",English,United States,tt3501112,5.7,"18,617",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZmI4OGE0MTktOTQ3ZC00ZDlhLTg1OGMtMjRiMTMwNzgzZDIyXkEyXkFqcGdeQXVyNjc4Nzk3NzU@._V1_SX300.jpg
Barbie: A Fairy Secret,movie,2011,TV-Y,15 Mar 2011,"Animation, Family, Fantasy",William Lau,Elise Allen,English,USA,tt1800254,5.8,"1,487",N/A,N/A,https://m.media-amazon.com/images/M/MV5BOTU2Yzk1OWYtNDRmNy00MWM1LTkwNDEtMzU3ZGQzMWQ5NTZiXkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_SX300.jpg
Barbie in Rock 'N Royals,movie,2015,Not Rated,01 Sep 2015,"Animation, Family","Michael Goguen, Karen J. Lloyd",Marsha F. Griffin,English,United States,tt4955162,5.9,925,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNjhjYWZlNDctZGE3MS00NDYzLThmNDctZDc1ZGRkY2FlZWU1XkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_SX300.jpg
Shinjuku Incident,movie,2009,R,02 Apr 2009,"Action, Crime, Drama",Tung-Shing Yee,"Tung-Shing Yee, Tin-Nam Chun","Mandarin, Japanese, Cantonese, English, Min Nan, Hokkien",Hong Kong,tt1075419,6.9,"12,563",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTM2MTk5NzA2Ml5BMl5BanBnXkFtZTcwMDU2MDQxMw@@._V1_SX300.jpg
It's for Your Own Good,movie,2017,N/A,24 Feb 2017,Comedy,Carlos Therón,"Manuel Burque, Josep Gatell",Spanish,Spain,tt5790492,5.5,"2,288",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNjljMDhkOGEtZTQ2Ny00ZTc2LWFmNjgtNWVjMmRiNjBkM2EwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjEyOTkzNTQ@._V1_SX300.jpg
Mân hàn dà cân - Wûwèi bâ zhên de suìyuè: What She Put on the Table,series,2017,N/A,14 Jul 2017,Drama,N/A,N/A,Mandarin,Taiwan,tt7073222,7.0,30,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjEzN2E1OTgtYjQ4MC00MzhiLTg5MDAtM2UyYTkzOWYzODAxXkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_SX300.jpg
26 Years,movie,2012,N/A,29 Nov 2012,"Crime, Drama, Thriller",Geun-hyun Cho,"Hae-Young Lee, Kang Pool",Korean,South Korea,tt2551894,6.3,"1,196",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMzJkMzk5N2ItZDcwNS00OGE5LWFlMGQtNGU5MjgwOGI0MTZiXkEyXkFqcGdeQXVyOTExODQ3OQ@@._V1_SX300.jpg
Ghost Patrol,movie,2016,N/A,09 Oct 2016,"Animation, Adventure",Karen J. Lloyd,"Marcy Brown, Dennis Haley, Al Ross (based on a concept by)",English,Canada,tt6111628,5.0,195,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjVkYWUwYWUtM2MwNS00OGVlLWJmMjUtYzU0NGI3ZDMzZTI4XkEyXkFqcGdeQXVyNDM2MjM2NDU@._V1_SX300.jpg
PJ Masks,series,2015–,TV-Y,18 Sep 2015,"Animation, Action, Adventure",N/A,N/A,"French, English, Spanish","France, United Kingdom",tt4148744,5.5,"1,205",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMWEzOGY1ZjUtNzdkNS00YzI1LWE0ODktODBiZTVjZDM5ODI5XkEyXkFqcGdeQXVyOTcyNTkzOTA@._V1_SX300.jpg
The Royal House of Windsor,series,2017,N/A,22 Feb 2017,History,N/A,N/A,English,United Kingdom,tt6596634,7.3,"1,544",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjAzNDBmOGItZmUyYS00Y2Y0LThkMjMtYTk2YTNlYzk2NmExXkEyXkFqcGdeQXVyNTg3OTIzNTk@._V1_SX300.jpg
Gerald's Game,movie,2017,TV-MA,29 Sep 2017,"Drama, Horror, Thriller",Mike Flanagan,"Mike Flanagan, Jeff Howard, Stephen King",English,United States,tt3748172,6.5,"104,491",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMzg0NGE0N2MtYTg1My00NTBkLWI5NjEtZTgyMDA0MTU4MmIyXkEyXkFqcGdeQXVyMTU2NTcyMg@@._V1_SX300.jpg
Big Mouth,series,2017–,TV-MA,29 Sep 2017,"Animation, Comedy, Romance",N/A,"Jennifer Flackett, Andrew Goldberg, Nick Kroll",English,United States,tt6524350,8.0,"74,213",N/A,N/A,https://m.media-amazon.com/images/M/MV5BYjcyMmYwNzEtNTgxYS00ZDVkLTg0YzEtNmUzNmQ1NzM2MzMxXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_SX300.jpg
Long Shot,movie,2017,TV-14,29 Sep 2017,"Documentary, Crime, Sport",Jacob LaMendola,N/A,English,USA,tt7344360,7.4,"6,861",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMDQ2YjZkZjgtYThkYy00ODIxLTkzOGQtN2QxNTVmYWVhYjY2XkEyXkFqcGdeQXVyMjYyMDQwMDQ@._V1_SX300.jpg
The Magic School Bus Rides Again,series,2017–2021,TV-Y,29 Sep 2017,"Animation, Adventure, Family",N/A,N/A,English,"United States, Canada",tt3869122,6.2,813,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTY0MjA5Mjc4Ml5BMl5BanBnXkFtZTgwNDE2NDMzNTM@._V1_SX300.jpg
Our Souls at Night,movie,2017,TV-14,29 Sep 2017,"Drama, Romance",Ritesh Batra,"Scott Neustadter, Michael H. Weber, Kent Haruf",English,United States,tt5034266,6.9,"13,333",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMzU4ODQ5MDc5OV5BMl5BanBnXkFtZTgwMjk4MDM1MzI@._V1_SX300.jpg
Much Loved,movie,2015,N/A,16 Sep 2015,Drama,Nabil Ayouch,Nabil Ayouch,"Arabic, French","France, Morocco",tt4685750,6.2,"2,719",N/A,N/A,https://m.media-amazon.com/images/M/MV5BOTRmNGNlNDktMDU0NC00MGE2LWI4YWEtMDgyNjhhOTM1NmIyXkEyXkFqcGdeQXVyMTc0MTEzMzM@._V1_SX300.jpg
The Bar,movie,2017,N/A,24 Mar 2017,"Comedy, Horror, Thriller",Álex de la Iglesia,"Jorge Guerricaechevarría, Álex de la Iglesia",Spanish,"Spain, Argentina",tt5121816,6.3,"26,093",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNjY0YTcyYjEtNTlkZC00YTM5LTk3ZTQtMjEwM2U2YjdiMjI1XkEyXkFqcGdeQXVyMTY5OTQzNzY@._V1_SX300.jpg
Gaga: Five Foot Two,movie,2017,TV-MA,22 Sep 2017,"Documentary, Music",Chris Moukarbel,N/A,English,United States,tt7291268,7.0,"12,800",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTUzNzAxNTM0MV5BMl5BanBnXkFtZTgwODE1NzMzMzI@._V1_SX300.jpg
Neo Yokio,series,2017–2018,TV-MA,22 Sep 2017,"Animation, Action, Adventure",N/A,Ezra Koenig,English,United States,tt7343832,5.9,"3,342",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTg3MjM4MjExOV5BMl5BanBnXkFtZTgwMDk0OTY0MzI@._V1_SX300.jpg
The Bad Batch,movie,2016,R,23 Jun 2017,"Action, Horror, Mystery",Ana Lily Amirpour,Ana Lily Amirpour,English,United States,tt4334266,5.2,"30,759",N/A,N/A,https://m.media-amazon.com/images/M/MV5BOTA3NTI2MzMwMF5BMl5BanBnXkFtZTgwNzY0OTcyMjI@._V1_SX300.jpg
Manhunt,movie,2017,Not Rated,04 May 2018,"Action, Crime, Thriller",John Woo,"Jukô Nishimura, John Woo","Mandarin, Japanese, English","China, Hong Kong",tt4537986,5.2,"3,207",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNGI1YjlkNDUtNGY2Zi00NjJlLTk4ODYtYTc1MDU5NTU0OGU2XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg
Barbie: Dolphin Magic,movie,2017,TV-G,18 Sep 2017,"Animation, Adventure, Family, Fantasy",Conrad Helten,"Jennifer Skelly, Kacey Arnold (additional writing)",English,"USA, Canada",tt7130740,5.7,587,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZmZlYmZlMTctNDE4Zi00NWY0LWI5MTgtODNmYTA0ZGJhNTcxXkEyXkFqcGdeQXVyNzQyNTU2MjI@._V1_SX300.jpg
First They Killed My Father,movie,2017,TV-MA,15 Sep 2017,"Biography, Drama, History",Angelina Jolie,"Loung Ung, Angelina Jolie","Central Khmer, English, French","Cambodia, United States",tt4882376,7.2,"18,064",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTgzOTQ1NDUwOF5BMl5BanBnXkFtZTgwNjAwNTkwMzI@._V1_SX300.jpg
TIME: The Kalief Browder Story,series,2017–,N/A,01 Mar 2017,"Documentary, Biography",N/A,"Jenner Furst, Julia Willoughby Nason, Nick Sandow",English,United States,tt6133034,8.5,"2,662",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZjEwN2Y4YTAtMzhlZi00MjRkLWI3YTctODVhNWZkNzQwZGIwXkEyXkFqcGdeQXVyNzQzNzQxNzI@._V1_SX300.jpg
American Vandal,series,2017–2018,TV-MA,15 Sep 2017,"Comedy, Crime, Drama",N/A,"Dan Perrault, Tony Yacenda",English,United States,tt6877772,8.1,"29,900",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZTQ2Mjg2M2MtNTExNi00MTgxLTk3MTYtOTI4ZDRmM2JkNWQ4XkEyXkFqcGdeQXVyNzIyMTA4MjA@._V1_SX300.jpg
Strong Island,movie,2017,TV-MA,15 Sep 2017,"Documentary, Crime",Yance Ford,N/A,English,"United States, Denmark",tt5873150,6.4,"3,865",N/A,N/A,https://m.media-amazon.com/images/M/MV5BYTlmNjU3NTktNDRjZi00MDVmLThmMTAtMzJmNDM0MTdhMzZlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Taxi Driver: Oko Ashewo,movie,2015,N/A,13 Oct 2015,"Comedy, Drama",Daniel Oriahi,"Yemi Adeyemi, Abara Amanze, Ayobami Macaulay","Yoruba, English",Nigeria,tt5112438,6.0,68,N/A,N/A,https://m.media-amazon.com/images/M/MV5BOTA1Y2UwN2EtY2E5NS00YmY2LWE0ZTAtMmY3MGRhMDZmN2E5XkEyXkFqcGdeQXVyMzA5Nzg1MzE@._V1_SX300.jpg
The Visit,movie,2015,PG-13,11 Sep 2015,"Horror, Mystery, Thriller",M. Night Shyamalan,M. Night Shyamalan,English,United States,tt3567288,6.2,"127,698",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTg3OTM2OTc5MV5BMl5BanBnXkFtZTgwMjMxNDM0NTE@._V1_SX300.jpg
xXx: Return of Xander Cage,movie,2017,PG-13,20 Jan 2017,"Action, Adventure, Comedy",D.J. Caruso,"Rich Wilkes, F. Scott Frazier","English, Spanish, Portuguese, Mandarin, Tagalog, Russian","China, Canada, United States",tt1293847,5.2,"91,034",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMzcwMjkxMzQ3NV5BMl5BanBnXkFtZTgwMzgyNDA5MDI@._V1_SX300.jpg
Paris Can Wait,movie,2016,PG,07 Jul 2017,"Comedy, Drama, Romance",Eleanor Coppola,Eleanor Coppola,"English, French","Japan, United States",tt4429194,5.8,"8,637",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTkxMzI4ODYzNl5BMl5BanBnXkFtZTgwODQxODU4MTI@._V1_SX300.jpg
Allegiant,movie,2016,PG-13,18 Mar 2016,"Action, Adventure, Mystery",Robert Schwentke,"Noah Oppenheim, Adam Cooper, Bill Collage",English,United States,tt3410834,5.6,"119,267",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNjk2OTc5YzQtMjAwMS00YWY4LTk1ZWItOTgyMmRkMGU4ZmY1XkEyXkFqcGdeQXVyMzQ1MzUwMTE@._V1_SX300.jpg
Greenhouse Academy,series,2017–2020,TV-PG,08 Sep 2017,Drama,N/A,Giora Chamizer,English,United States,tt6076336,6.9,"5,962",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNTczMmJiYTgtYWU1OS00MTI3LWFiZWYtMzZlNWUyZTZhMzRlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
#Realityhigh,movie,2017,TV-14,08 Sep 2017,"Comedy, Drama, Romance",Fernando Lebrija,"Brandon Broussard, Hudson Obayuwana, Jana Savage",English,United States,tt6119504,5.2,"6,320",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNDU3Mzk0ODAtMzI0Ni00YTUzLWIyNDctMDE3OTE3OTk4OWE2XkEyXkFqcGdeQXVyNTM0MDc1ODE@._V1_SX300.jpg
Fire Chasers,series,2017,N/A,08 Sep 2017,Documentary,N/A,N/A,English,United States,tt7293754,6.6,368,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNmQwZWQ0OWYtMDEyOS00NjQ3LWEwY2YtNjZkOWVmOWJlY2YzXkEyXkFqcGdeQXVyMjY0OTI5NTM@._V1_SX300.jpg
Apaches,series,2015–2017,N/A,08 Sep 2017,"Drama, Thriller",N/A,N/A,Spanish,Spain,tt4418844,7.0,295,N/A,N/A,https://m.media-amazon.com/images/M/MV5BOWEyZjA4ODAtZDM3OS00MzgyLTlkZjktZmFlNmI5OWUyZDFiXkEyXkFqcGdeQXVyMTQwNTM3OTI@._V1_SX300.jpg
Nocturama,movie,2016,N/A,08 Sep 2017,"Drama, Thriller",Bertrand Bonello,Bertrand Bonello,French,"France, Germany, Belgium",tt4795546,6.4,"4,900",N/A,N/A,https://m.media-amazon.com/images/M/MV5BYWQ3ZjQ3YTYtODI2Ni00ZTZlLTlkMzktMDRkNTIzOWFjNjAxXkEyXkFqcGdeQXVyNDcyMjQ4MzU@._V1_SX300.jpg
Assassin's Creed,movie,2016,PG-13,21 Dec 2016,"Action, Adventure, Sci-Fi",Justin Kurzel,"Michael Lesslie, Adam Cooper, Bill Collage","English, Spanish, Arabic","United States, France, United Kingdom, Hong Kong, Taiwan, Malta, Spain, Canada",tt2094766,5.6,"196,677",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNzE1OTczNTc1OF5BMl5BanBnXkFtZTgwMzgyMDI3MDI@._V1_SX300.jpg
Lego Elves,series,2015–,N/A,08 Mar 2015,"Animation, Adventure, Fantasy",N/A,N/A,English,Denmark,tt5586974,6.7,112,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTQ5N2FjMWItMzczMy00ODkyLWEwMTYtYjQwMmM0ODIzMDI1XkEyXkFqcGdeQXVyNjM2NDIwMzQ@._V1_SX300.jpg
Resurface,movie,2017,N/A,01 Sep 2017,"Documentary, Short, Sport","Joshua Izenberg, Wynn Padula",N/A,English,United States,tt6081408,6.9,439,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYjU4Y2NjNmEtOTQ5Mi00YzdmLTk2N2MtZTM2YWJlNzE5ZDhhXkEyXkFqcGdeQXVyMjQyMjM4MjI@._V1_SX300.jpg
Little Evil,movie,2017,TV-MA,01 Sep 2017,"Comedy, Fantasy, Horror",Eli Craig,Eli Craig,English,United States,tt2937366,5.6,"21,202",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjQ0NTM2NzQ0Ml5BMl5BanBnXkFtZTgwMjc4MTAzMzI@._V1_SX300.jpg
Gbomo Gbomo Express,movie,2015,N/A,02 Oct 2015,Crime,Walter Taylaur,"Scot Eritemu, Walter Taylaur",English,Nigeria,tt4527090,5.1,50,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjA2YjAwZDgtMjE5OC00YzQ2LTgzOTctMDNiODdjZDY3Zjc3XkEyXkFqcGdeQXVyNTkyMjk1Mzg@._V1_SX300.jpg
A Boy Named Flora A,series,2017,TV-MA,26 May 2017,"Comedy, Drama",N/A,N/A,"Mandarin, Min Nan",Taiwan,tt6284014,7.8,317,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZmUxN2ZiMjMtNjAzMS00YzViLTlmMDMtODM2YWMyYmQ1NWRjXkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_SX300.jpg
Mobile Suit Gundam Unicorn,series,2010–2014,TV-PG,20 Feb 2010,"Animation, Action, Drama",Kazuhiro Furuhashi,Yoshiyuki Tomino,Japanese,Japan,tt1587790,7.7,"1,318",N/A,N/A,https://m.media-amazon.com/images/M/MV5BY2RmOTBkMWItYzJlYy00MDQ3LWEyNDUtMDg3YzI0YTNlYTlmXkEyXkFqcGdeQXVyNzgzODI1OTE@._V1_SX300.jpg
Todo sobre el asado,movie,2016,N/A,21 Jul 2017,Documentary,"Mariano Cohn, Gastón Duprat",Andrés Duprat,Spanish,Argentina,tt6079360,6.5,562,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNjhlNmQwOTQtZmZhYy00MjU2LWEwMDMtZWQ4ODAzMGJmNzA2XkEyXkFqcGdeQXVyNzMwODc0OTQ@._V1_SX300.jpg
The Guardian Brothers,movie,2015,TV-Y7,25 Dec 2015,"Animation, Comedy, Family","Gary Wang, Paulette Victor-Lifton","Dan Edelstein, Terrence Stone, Gary Wang",Chinese,China,tt4788934,5.4,"2,089",N/A,N/A,https://m.media-amazon.com/images/M/MV5BY2VhNDYxYWItOTM4My00ZWQzLThmZjktZTIwNWI4NmJkYzlkL2ltYWdlXkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_SX300.jpg
Offline: Are You Ready for the Next Level?,movie,2016,N/A,23 Feb 2017,"Adventure, Comedy",Florian Schnell,"Jan Cronauer, Florian Schnell",German,Germany,tt5351044,5.0,777,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNWY3ZDY0ZmQtNzE0NC00MjA0LWIxNzMtZjM0NzIzNjMwYmFiL2ltYWdlXkEyXkFqcGdeQXVyMjQ3NzUxOTM@._V1_SX300.jpg
When Love Happens,movie,2014,N/A,24 Oct 2014,Romance,Seyi Babatope,"Seyi Babatope, Temitope Bolade, Diche Enunwa",English,Nigeria,tt4094916,4.8,129,N/A,N/A,https://m.media-amazon.com/images/M/MV5BOTljNDJiMTEtOWU2OS00YzNjLTg2OWUtYWYzY2Q2ZjFkM2JhXkEyXkFqcGdeQXVyMjU1MTk1Mg@@._V1_SX300.jpg
The Lost Brother,movie,2017,N/A,01 Sep 2017,"Crime, Drama, Thriller",Israel Adrián Caetano,"Israel Adrián Caetano, Nora Mazzitelli, Carlos Busqued",Spanish,"Argentina, Uruguay, Spain, France",tt6522634,6.5,"1,692",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZDE4OTVkYTMtMDllMi00MjUxLTkyNjQtZjMzZTljMDA3ZDIzXkEyXkFqcGdeQXVyMjQ3NzUxOTM@._V1_SX300.jpg
Rocco,movie,2016,TV-MA,01 Sep 2017,Documentary,"Thierry Demaizière, Alban Teurlai",N/A,"French, Hungarian, Italian, English",France,tt5788462,5.7,"3,946",N/A,N/A,https://m.media-amazon.com/images/M/MV5BYzJkN2Q2OTAtNTkxMC00NDIyLWFmMmEtN2QxZTZiNWEzNDU2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTE1NjkxODU@._V1_SX300.jpg
Everybody Loves Somebody,movie,2017,PG-13,17 Feb 2017,"Comedy, Romance",Catalina Aguilar Mastretta,Catalina Aguilar Mastretta,"English, Spanish",Mexico,tt5537228,6.4,"4,109",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTc0MzM3MjY5NF5BMl5BanBnXkFtZTgwMjU5NDg4MDI@._V1_SX300.jpg
The Distinguished Citizen,movie,2016,N/A,01 Sep 2017,"Comedy, Drama","Gastón Duprat, Mariano Cohn",Andrés Duprat,Spanish,"Argentina, Spain",tt4562518,7.5,"11,607",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNmQ2OTcwZTItNmM2Yy00YWY1LWJhMmMtY2E3NjcxODZhYWRkXkEyXkFqcGdeQXVyNzcxNDE1MzI@._V1_SX300.jpg
The B-Side,movie,2016,R,30 Jun 2017,Documentary,Errol Morris,N/A,English,United States,tt5952468,6.7,751,N/A,N/A,https://m.media-amazon.com/images/M/MV5BY2EzYjQ3YmQtN2YyYi00YjUyLWI0MTctYTRkNmNjYmRiOTI1XkEyXkFqcGdeQXVyMjU3NTI0Mg@@._V1_SX300.jpg
She's Gotta Have It,movie,1986,R,08 Aug 1986,"Comedy, Romance",Spike Lee,"Spike Lee, Zora Neale Hurston",English,United States,tt0091939,6.7,"14,262",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNGM3NzcwZjQtY2E5ZC00ODU0LTg1ODQtZDNlMGNiZTRlNWZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
Burnt,movie,2015,R,30 Oct 2015,"Comedy, Drama",John Wells,"Steven Knight, Michael Kalesniko","English, French, Italian","United States, United Kingdom",tt2503944,6.6,"114,939",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNjEzNTk2OTEwNF5BMl5BanBnXkFtZTgwNzExMTg0NjE@._V1_SX300.jpg
Sisters,movie,2015,R,18 Dec 2015,Comedy,Jason Moore,Paula Pell,English,United States,tt1850457,6.0,"66,204",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjM3MzQ5NDE5MF5BMl5BanBnXkFtZTgwODE5OTQyNzE@._V1_SX300.jpg
Buster's Mal Heart,movie,2016,Unrated,23 May 2017,"Crime, Drama, Mystery",Sarah Adina Smith,Sarah Adina Smith,"English, Spanish",United States,tt5173032,6.1,"10,689",N/A,N/A,https://m.media-amazon.com/images/M/MV5BYmEyNjhmYzYtNmI3OC00MWY4LTkxYzItZDljYmQxMjg0MWFmXkEyXkFqcGdeQXVyMTk0NTY2ODQ@._V1_SX300.jpg
Disjointed,series,2017–2018,TV-MA,25 Aug 2017,Comedy,N/A,"David Javerbaum, Chuck Lorre","Mandarin, English",United States,tt5884792,6.7,"10,070",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTU3ODU2MTk5MV5BMl5BanBnXkFtZTgwOTQ4Njk0NDM@._V1_SX300.jpg
The Mist,series,2017,TV-14,22 Jun 2017,"Drama, Horror, Mystery",N/A,Christian Torpe,English,"Canada, United States",tt5639976,5.4,"24,558",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMzE3MDk0ODkwM15BMl5BanBnXkFtZTgwMzA5NTk5MTI@._V1_SX300.jpg
Death Note,movie,2017,TV-MA,25 Aug 2017,"Crime, Drama, Fantasy",Adam Wingard,"Charley Parlapanides, Vlas Parlapanides, Jeremy Slater","English, Japanese, Spanish",United States,tt1241317,4.5,"83,321",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTUwOTgzMTEyOF5BMl5BanBnXkFtZTgwNTk3MTM5MjI@._V1_SX300.jpg
The Good Place,series,2016–2020,TV-PG,19 Sep 2016,"Comedy, Drama, Fantasy",N/A,Michael Schur,English,United States,tt4955642,8.2,"146,879",N/A,N/A,https://m.media-amazon.com/images/M/MV5BYmMxNjM0NmItNGU1Mi00OGMwLTkzMzctZmE3YjU1ZDE4NmFjXkEyXkFqcGdeQXVyODUxOTU0OTg@._V1_SX300.jpg
What Happened to Monday,movie,2017,TV-MA,18 Aug 2017,"Action, Crime, Fantasy",Tommy Wirkola,"Max Botkin, Kerry Williamson",English,"United Kingdom, France, United States, Belgium",tt1536537,6.8,"120,050",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjE4MDQxMDg3MF5BMl5BanBnXkFtZTgwNjQ0MTcwMzI@._V1_SX300.jpg
Vikingane,series,2016–2020,TV-MA,18 Aug 2017,Comedy,N/A,"Jon Iver Helgaker, Jonas Torgersen","Norwegian, English",Norway,tt5905354,7.8,"17,895",N/A,N/A,https://m.media-amazon.com/images/M/MV5BN2U1ZTViMTItMDUwZC00NTBkLTlmMGItZjE2NjdmZjMxYWZkXkEyXkFqcGdeQXVyMTI5NjYwNDQ@._V1_SX300.jpg
White Gold,series,2017–2019,TV-MA,24 May 2017,Comedy,N/A,Damon Beesley,English,United Kingdom,tt6010920,7.4,"11,086",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZmJiNDMzZDktNjliNC00ZmU4LWI4MDEtODRjOWZjNDhmM2U3XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg
The Accountant,movie,2016,R,14 Oct 2016,"Action, Thriller",Gavin O'Connor,Bill Dubuque,"English, Indonesian, French",United States,tt2140479,7.3,"288,060",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNDc5Mzg2NTYxNV5BMl5BanBnXkFtZTgwMjQ2ODAwOTE@._V1_SX300.jpg
The Outcasts,movie,2017,PG-13,14 Apr 2017,Comedy,Peter Hutchings,"Dominique Ferrari, Suzanne Wrubel",English,United States,tt2597760,5.4,"4,452",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTk1N2Y3MDctODY4MS00M2I5LWE2YzEtMThmODAwMjEwMTA4XkEyXkFqcGdeQXVyMjMwMzk5OTI@._V1_SX300.jpg
The Heirs,movie,2015,N/A,04 Oct 2017,Drama,Jorge Hernandez Aldana,"Jorge Hernandez Aldana, Gabriel Nuncio",Spanish,Mexico,tt2903370,5.7,224,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNDg2YjljZjItNmI5My00M2MwLTg0MDEtNGE1NWVhMWI3ODdhXkEyXkFqcGdeQXVyMjQ3NzUxOTM@._V1_SX300.jpg
Pray for Rain,movie,2017,PG-13,16 Jun 2017,"Drama, Mystery, Thriller",Alex Ranarivelo,"Christina Moore, Gloria Musca",English,United States,tt5213870,5.3,"1,022",N/A,N/A,https://m.media-amazon.com/images/M/MV5BOWY4NjE1OTYtYTliNC00ZDNmLTg5YmMtNDhkYTU5YTNmZDgzXkEyXkFqcGdeQXVyMTM2MzgyOTU@._V1_SX300.jpg
